filepath,substrate_cluster,substrate_name
data/raw/Salmonella/salmo.2016.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2017.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2018.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2019.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.202.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2020.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2021.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2022.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2023.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2024.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2025.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2026.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2027.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2028.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2029.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.203.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2030.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2031.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2032.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2033.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2034.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2035.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2036.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2037.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2038.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2039.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.204.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2040.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2041.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2042.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2043.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2044.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2045.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2046.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2047.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2048.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2049.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.205.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2050.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2051.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2052.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2053.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2054.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2055.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2056.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2057.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2058.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2059.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.206.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2060.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2061.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2062.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2063.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2064.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2065.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2066.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2067.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2068.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2069.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.207.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2070.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2071.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2072.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2073.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2074.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2075.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2076.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2077.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2078.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2079.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.208.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2080.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2081.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2082.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2083.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2084.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2085.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2086.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2087.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2088.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2089.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.209.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2090.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2091.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2092.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2093.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2094.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2095.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2096.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2097.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2098.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2099.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.21.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.210.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2100.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2101.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2102.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2103.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2104.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2105.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2106.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2107.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2108.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2109.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.211.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2110.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2111.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2112.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2113.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2114.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2115.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2116.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2117.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2118.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2119.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.212.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2120.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2121.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2122.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2123.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2124.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2125.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2126.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2127.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2128.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2129.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.213.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2130.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2131.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2132.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2133.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2134.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2135.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2136.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2137.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2138.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2139.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.214.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2140.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2141.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2142.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2143.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2144.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2145.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2146.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2147.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2148.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2149.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.215.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2150.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2151.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2152.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2153.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2154.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2155.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2156.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2157.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2158.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2159.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.216.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2160.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2161.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2162.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2163.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2164.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2165.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2166.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2167.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2168.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2169.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.217.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2170.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2171.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2172.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2173.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2174.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2175.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2176.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2177.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2178.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2179.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.218.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2180.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2181.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2182.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2183.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2184.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2185.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2186.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2187.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2188.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2189.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.219.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2190.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2191.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2192.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2193.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2194.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2195.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2196.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2197.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2198.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2199.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.22.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.220.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2200.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2201.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2202.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2203.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2204.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2205.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2206.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2207.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2208.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2209.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.221.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2210.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2211.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2212.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2213.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2214.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2215.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2216.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2217.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2218.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2219.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.222.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2220.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2221.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2222.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2223.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2224.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2225.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2226.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2227.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2228.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2229.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.223.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2230.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2231.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2232.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2233.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2234.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2235.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2236.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2237.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2238.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2239.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.224.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2240.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2241.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2242.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2243.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2244.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2245.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2246.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2247.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2248.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2249.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.225.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2250.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2251.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2252.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2253.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2254.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2255.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2256.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2257.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2258.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2259.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.226.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2260.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2261.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2262.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2263.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2264.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2265.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2266.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2267.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2268.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2269.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.227.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.2270.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2271.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2272.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.2273.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.2274.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.2275.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.228.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.229.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.23.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.230.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.231.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.232.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.233.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.234.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.235.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.236.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.237.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.238.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.239.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.24.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.240.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.241.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.242.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.243.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.244.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.245.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.246.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.247.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.248.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.249.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.25.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.250.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.251.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.252.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.253.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.254.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.255.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.256.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.257.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.258.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.259.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.26.jpg,0,Cluster 0 (Dark soil / concrete)
data/raw/Salmonella/salmo.260.jpg,2,Cluster 2 (Reddish-brown litter)
data/raw/Salmonella/salmo.261.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.262.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.263.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.264.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.265.jpg,1,Cluster 1 (Light wood shavings)
data/raw/Salmonella/salmo.266.jpg,3,Cluster 3 (Mixed straw / pen floor)
data/raw/Salmonella/salmo.267.jpg,1,Cluster 1 (Light wood shavings)
